reactions,data_type,kcat,MW,kcat_MW
LPLIPAL1E141pp,DLkcat,35.5488,23621.8715,5417.677426617108
PYK_num2,DLkcat,35.4495,202915.48840000035,628.9229127173901
G1PACT,DLkcat,35.4294,147568.48920000007,864.3162282913713
GTHRDabc2pp,DLkcat,35.0821,127974.75530000035,986.8786988803848
EDTXS2,DLkcat,34.556,,
BTS5,DLkcat,34.4974,77295.37760000012,1606.702028712255
FEENTERabcpp,DLkcat,34.4974,132847.09380000006,934.8389674746497
POR5_num1,DLkcat,34.4823,,
O16AP2pp,DLkcat,33.9735,,
CBL1tonex,DLkcat,33.9735,162407.9857000002,753.0701121182606
6D6SFK,DLkcat,33.9735,63454.58780000004,1927.4351034394385
XYHDL,DLkcat,33.9735,528469.9614000025,231.43150781171235
MDDEP4pp_num1,DLkcat,33.8712,,
PAPSR_num1,DLkcat,33.7978,,
2AGPGAT181,DLkcat,33.7149,,
LKDRA_reverse,DLkcat,33.6974,173494.03319999995,699.2208190823247
CBItonex,DLkcat,33.0101,162407.9857000002,731.7150045781268
CYANSTpp,DLkcat,32.7124,11475.176599999995,10262.555784980255
ACPPAT181,DLkcat,32.7124,85067.37450000006,1384.3690450326515
MELIBt3ipp,DLkcat,32.6565,,
XYLabcpp,DLkcat,32.5946,,
MDH,DLkcat,32.5795,64673.793399999966,1813.5042624544747
14GLUCANabcpp,DLkcat,32.4956,173614.7583000001,673.8146062321243
FBA_reverse_num1,DLkcat,32.2647,78293.58620000008,1483.5560055109584
INDOLEt2pp,DLkcat,32.2628,313990.3610000012,369.9033296120818
MANAO,DLkcat,32.2523,,
OXDHCOAT,DLkcat,31.5675,,
GPDDA3,DLkcat,31.4361,,
GAMptspp,DLkcat,31.4361,,
ARGAGMt7pp,DLkcat,31.3751,93684.14020000008,1205.6508151632681
BWCOS,DLkcat,31.0601,88133.49760000008,1268.7157896250326
APG3PAT120,DLkcat,30.6822,22193.16890000001,4977.023357849539
CMtpp_num1,DLkcat,30.6662,,
IG3PS,DLkcat,30.6662,50106.73149999999,2203.2632481725536
G3PEabcpp,DLkcat,30.6296,152734.1834000001,721.9507614167787
LPLIPAL2ATG141,DLkcat,30.6296,,
TDP,DLkcat,30.6003,17432.713799999987,6319.215772360129
FDMO,DLkcat,30.4097,166942.92480000018,655.7625615530121
EPMEACPR,DLkcat,30.2449,111454.54440000004,976.9152131584144
PAPA160pp,DLkcat,30.186,,
BPNT,DLkcat,29.8448,,
ALDD3y_num1,DLkcat,29.5499,,
PSD120,DLkcat,29.5004,35933.97080000004,2955.4607419005274
3OAS60_num1,DLkcat,29.3964,86090.56680000012,1229.2524481323296
BMOCOS,DLkcat,29.3736,88133.49760000008,1199.8271131815368
MLDCP2App_num1,DLkcat,29.1053,,
