reactions,data_type,kcat,MW,kcat_MW
R231_num1,DLkcat,10.6095,,
R215_num1,DLkcat,10.5404,,
R705_num1,DLkcat,10.4924,,
R684,DLkcat,10.4924,,
R686,DLkcat,10.4924,,
R1639_num1,DLkcat,10.397,,
R146_num1,DLkcat,10.3803,,
R899_num1,DLkcat,10.3669,,
R138,DLkcat,10.3287,,
R956,DLkcat,10.319,,
R640_num1,DLkcat,10.317,,
R175_num1,DLkcat,10.2859,,
R255_num1,DLkcat,10.2613,128701.6237000005,287.02574946612623
R649_num1,DLkcat,10.2549,,
R184_num1,DLkcat,10.2028,,
R1166_num1,DLkcat,10.1356,,
R1172,DLkcat,10.1356,,
R1430,DLkcat,10.1356,,
R1162_num1,DLkcat,10.1356,,
R189_num1,DLkcat,10.1062,,
R1433_num1,DLkcat,10.0796,,
R696_num1,DLkcat,10.057,,
R793,DLkcat,10.0533,,
R1030_num1,DLkcat,10.0229,,
R373,DLkcat,9.9501,,
R946,DLkcat,9.9501,,
R1614,DLkcat,9.8937,,
R1160_num1,DLkcat,9.8744,,
R397,DLkcat,9.8724,,
R949,DLkcat,9.8724,,
R285,DLkcat,9.8265,,
R85,DLkcat,9.7978,,
R645_num1,DLkcat,9.7761,,
R478_num1,DLkcat,9.7085,,
R191_num1,DLkcat,9.6723,,
R37,DLkcat,9.6723,150285.24440000005,231.69460274704113
R1251_num1,DLkcat,9.6672,,
R1406,DLkcat,9.666,,
R70,DLkcat,9.66,,
R1231,DLkcat,9.6586,83675.7186000001,415.54420543691583
R1444,DLkcat,9.6574,,
R1648,DLkcat,9.5368,,
R1452,DLkcat,9.5368,,
R369,DLkcat,9.5168,,
R935_num1,DLkcat,9.4964,,
R496,DLkcat,9.4421,,
R335,DLkcat,9.4354,,
R737_num1,DLkcat,9.3845,,
R823_num1,DLkcat,9.3144,,
R1050,DLkcat,9.3087,,
R1163_num1,DLkcat,9.283,,
R1167_num1,DLkcat,9.283,,
R1184,DLkcat,9.2491,,
R730_num1,DLkcat,9.2175,,
R1235,DLkcat,9.1302,,
R1237_num1,DLkcat,9.1302,,
R557_num1,DLkcat,9.0642,,
R1405,DLkcat,9.0539,,
R578_num1,DLkcat,9.0395,,
R605_num1,DLkcat,9.0395,,
R587_num1,DLkcat,9.0395,,
R569_num1,DLkcat,9.0395,,
R931,DLkcat,9.0222,,
R919,DLkcat,9.0222,,
R413,DLkcat,8.9853,92634.99280000004,349.18856279114414
R1346_num1,DLkcat,8.982,,
R1629,DLkcat,8.9364,,
R915,DLkcat,8.9005,,
R1480,DLkcat,8.8888,,
R1415,DLkcat,8.8656,,
R881_num1,DLkcat,8.8241,,
R679_num1,DLkcat,8.7877,,
R676_num1,DLkcat,8.7859,,
R465_num1,DLkcat,8.609,40044.49539999999,773.9490706630306
R1498,DLkcat,8.5767,,
R1469,DLkcat,8.5209,,
R596_num1,DLkcat,8.4568,,
R1132,DLkcat,8.4337,,
R533_num1,DLkcat,8.4109,,
R1468,DLkcat,8.3942,,
R45,DLkcat,8.3832,,
R379_num1,DLkcat,8.3616,,
R1605,DLkcat,8.3385,,
R1250,DLkcat,8.3015,,
R861_num1,DLkcat,8.3015,,
R1623,DLkcat,8.3015,,
R1249,DLkcat,8.3015,,
R947_num1,DLkcat,8.2904,,
R398,DLkcat,8.2904,,
R990,DLkcat,8.2402,,
R902_num1,DLkcat,8.1941,,
R1335,DLkcat,8.1599,38301.62870000003,766.9553749290035
R1259_num1,DLkcat,8.1575,,
